Outcome,Subject,Condition,EffectScale,UnexpectednessSD_Symmetric,UnexpectednessSD_Directional,LogEffect_Symmetric,LogEffect_Directional,DeltaLogEffect,TransformedEffect_Symmetric,TransformedEffect_Directional
Error,VP0217,Congruent,OddsRatio,0.121024059735429,0.108180499077273,1.49306307559094,1.45768263252888,-0.0353804430620608,4.45070751462556,4.29599259079106
Error,VP0218,Congruent,OddsRatio,0.0292760889744248,0.0372399908809571,2.2598894543662,1.88013208616955,-0.379757368196648,9.58202985665078,6.55437054671673
Error,VP0219,Congruent,OddsRatio,0.0807384182059092,0.0932841528597046,-0.0115807449663971,0.519312353552405,0.530893098518802,0.988486053752291,1.68087140694949
Error,VP0220,Congruent,OddsRatio,0.0692708480628499,0.120313006901409,0.698743956383736,1.09495187234383,0.396207915960096,2.01122493406667,2.98903882449878
Error,VP0221,Congruent,OddsRatio,0.0623753215173155,0.0781991780930763,0.241755299609589,0.384148201553799,0.142392901944209,1.2734825330131,1.4683630392414
Error,VP0222,Congruent,OddsRatio,0.0655234979244643,0.0633171920912693,0.630701288398261,0.768102383782052,0.13740109538379,1.87892778759751,2.15567173245847
Error,VP0223,Congruent,OddsRatio,0.122410343139906,0.0641413769808225,0.990227433167437,1.35936034705223,0.369132913884795,2.69184661793809,3.89370188716995
Error,VP0224,Congruent,OddsRatio,0.0935595207736554,0.0542491118911207,0.873061182333138,1.42220834434193,0.549147162008796,2.39422881795696,4.14626672212039
Error,VP0225,Congruent,OddsRatio,0.118504214368998,0.122509686857787,1.86241981126379,2.27725869363549,0.414838882371699,6.43929982425545,9.74991623446076
Error,VP0226,Congruent,OddsRatio,0.0287762446526665,0.120858131243396,0.649728652767922,0.52037948331671,-0.129349169451212,1.91502112282562,1.68266607225789
Error,VP0227,Congruent,OddsRatio,0.111033758439246,0.124500596760872,0.561826631283497,0.859530858429053,0.297704227145556,1.75387325586246,2.36205229680341
Error,VP0228,Congruent,OddsRatio,0.0585637927352622,0.0777210191450131,0.524554277815163,0.695888048309115,0.171333770493953,1.68970554126313,2.00548925472252
Error,VP0229,Congruent,OddsRatio,0.047041590561757,0.0346794122695762,1.10711477016904,1.55603279244315,0.448918022274104,3.0256161907762,4.73997941297411
Error,VP0230,Congruent,OddsRatio,0.102313260781845,0.0929879182978507,1.24627453368179,2.1176280655172,0.871353531835414,3.47736399369235,8.31139999267594
Error,VP0231,Congruent,OddsRatio,0.0760638268123001,0.0826812216450561,2.27953138016189,1.38911388385155,-0.89041749631034,9.77209993647222,4.01129400529696
Error,VP0232,Congruent,OddsRatio,0.0982933719102486,0.0581608055416571,0.989357890868965,1.24374296453027,0.254385073661302,2.68950696080563,3.46857193981907
Error,VP0233,Congruent,OddsRatio,0.0384464740329634,0.0252421478558678,0.599434007170279,1.15075027422684,0.551316267056558,1.82108778601548,3.16056330954705
Error,VP0234,Congruent,OddsRatio,0.119383416769396,0.124152618517894,0.706400388171926,0.871993156814577,0.165592768642651,2.02668284127812,2.39167308551878
Error,VP0235,Congruent,OddsRatio,0.0583829408210352,0.0960011862300353,0.937909591029392,1.06804991666207,0.130140325632678,2.55463559962817,2.90969980672784
Error,VP0236,Congruent,OddsRatio,0.09253435099862,0.0923156087878214,1.60806997862303,2.4407865890384,0.832716610415364,4.99316500691956,11.4820688611242
Error,VP0237,Congruent,OddsRatio,0.0844783324216091,0.0529039259656384,0.996951440585751,1.19042950081775,0.193478060231999,2.71000760344179,3.28849331467861
Error,VP0238,Congruent,OddsRatio,0.0456632815756719,0.0463157134871926,2.19593825466677,3.03485052118118,0.838912266514413,8.98843053860047,20.7978688262452
Error,VP0239,Congruent,OddsRatio,0.120469162467316,0.0392009912395436,0.553757370069816,1.13448471617353,0.580727346103714,1.73977774110381,3.10957081846158
Error,VP0240,Congruent,OddsRatio,0.0283642214529539,0.0310111414059279,0.602769101768865,0.695651123659708,0.0928820218908424,1.82717142517127,2.00501416116687
Error,VP0241,Congruent,OddsRatio,0.117262375750813,0.125495051222097,0.844394385701742,1.01117121943165,0.166776833729904,2.32656838474821,2.74881860015856
Error,VP0242,Congruent,OddsRatio,0.0874785643290036,0.112063447498963,1.33629955905353,1.37187417762257,0.0355746185690402,3.80493747576397,3.94273315754258
Error,VP0243,Congruent,OddsRatio,0.108398881437321,0.109889435448463,0.611828750010945,0.683628736579786,0.0717999865688406,1.843800167101,1.98105342603876
Error,VP0244,Congruent,OddsRatio,0.0432163057779074,0.100566449944745,0.199906608895986,0.423293963470273,0.223387354574288,1.22128869533445,1.52698310724942
Error,VP0245,Congruent,OddsRatio,0.0586073668865962,0.11931582552538,-0.607920286439759,1.63379146249542,2.24171174893518,0.544482059112794,5.12326259909904
Error,VP0246,Congruent,OddsRatio,0.0328203970180103,0.113871772590329,0.60663929156796,0.687789620382983,0.0811503288150233,1.8342566270765,1.98931353190555
Error,VP0247,Congruent,OddsRatio,0.119519469385989,0.0184497691115142,0.317537012803122,0.684406702185278,0.366869689382156,1.37374008989587,1.98259521711931
Error,VP0248,Congruent,OddsRatio,0.0766187763782923,0.0635488142900272,1.34418885618173,1.44959856527164,0.105409709089907,3.83507448164849,4.26140349640559
Error,VP0249,Congruent,OddsRatio,0.0937176584740641,0.0303469417982264,0.578571793118093,2.10717345733591,1.52860166421781,1.78348941906323,8.2249601967261
Error,VP0250,Congruent,OddsRatio,0.0168212559496805,0.0148732196459583,0.536114976411086,1.07897144562874,0.542856469217658,1.7093530684883,2.94165234513116
Error,VP0251,Congruent,OddsRatio,0.0246222219153572,0.0207384062286682,0.896256973323381,1.62358892490271,0.727331951579326,2.45041395944651,5.07125806006954
Error,VP0252,Congruent,OddsRatio,0.0812884608408482,0.0844277622042369,1.41588268256929,1.82909093944178,0.413208256872491,4.12012162093144,6.22822225307293
Error,VP0253,Congruent,OddsRatio,0.114545850997799,0.116055740166887,0.972009458788955,1.25214276032981,0.280133301540859,2.64325062951241,3.49782994443321
Error,VP0254,Congruent,OddsRatio,0.111435353286658,0.096982613413901,1.00703735305102,1.36379742686506,0.35676007381404,2.7374788061063,3.91101693893626
Error,VP0255,Congruent,OddsRatio,0.0456122412394374,0.124753611211318,0.839312117151466,0.744445826414636,-0.0948662907368302,2.31477413557374,2.10527442417149
Error,VP0256,Congruent,OddsRatio,0.0760768681142217,0.0528327814014133,1.09515059664611,1.55340814971798,0.458257553071868,2.98963287817815,4.72755497248147
Error,VP0257,Congruent,OddsRatio,0.102421720960126,0.123222378220747,0.192670534300269,0.44152999833592,0.248859464035651,1.21248325606142,1.55508467626125
Error,VP0258,Congruent,OddsRatio,0.101074948187598,0.0329259238574183,0.723649924675715,1.73135307551072,1.00770315083501,2.06194543830679,5.64829130491813
Error,VP0259,Congruent,OddsRatio,0.099093360594027,0.0339726553546985,0.829131120792406,1.7845086376614,0.955377516868991,2.29132698871544,5.95665235375603
Error,VP0260,Congruent,OddsRatio,0.116687905019866,0.111812266269175,1.05610192219432,1.12884986570854,0.072747943514222,2.8751415913284,3.09209812612557
Error,VP0261,Congruent,OddsRatio,0.122096207279953,0.119455383400934,1.39548378443419,1.38793835495815,-0.00754542947603931,4.03692710278655,4.00658138374789
Error,VP0262,Congruent,OddsRatio,0.0491596714955864,0.120885698690822,0.963778473469851,1.12148678087242,0.157708307402569,2.62158336617742,3.06941435903536
Error,VP0263,Congruent,OddsRatio,0.0278999125731348,0.0268963660729406,0.36880152124832,1.00595099599688,0.637149474748563,1.4460005748021,2.73450654145738
Error,VP0264,Congruent,OddsRatio,0.129910373063364,0.133359804121325,0.555473122989507,0.86982977612173,0.314356653132222,1.74276533209379,2.38650457888151
Error,VP0265,Congruent,OddsRatio,0.111057504046107,0.0990731676167432,1.58576118555147,1.8772931361502,0.291531950598728,4.88300683850932,6.53578940427344
Error,VP0266,Congruent,OddsRatio,0.0576922639163912,0.0955745718626827,0.0603896118859228,0.457612062468445,0.397222450582522,1.06225033128729,1.58029582806964
Error,VP0267,Congruent,OddsRatio,0.0977984184877804,0.110455161590855,0.96812220573891,1.12027799060085,0.152155784861936,2.63299559032043,3.06570632238954
Error,VP0268,Congruent,OddsRatio,0.0719086915347734,0.0955014922855708,0.597819830835898,1.01293026579551,0.415110434959609,1.81815060041396,2.75365815477466
Error,VP0269,Congruent,OddsRatio,0.0792798698336036,0.0505696316625833,1.27254500026669,1.89917007598573,0.626625075719041,3.56992647473341,6.68034795982261
Error,VP0270,Congruent,OddsRatio,0.0817939912071899,0.0992695749685216,0.718338122178504,0.734704424743808,0.0163663025653037,2.05102182909019,2.08486566672062
Error,VP0271,Congruent,OddsRatio,0.0570410608832233,0.0342111937913404,0.357047341248565,0.418783313999671,0.0617359727511056,1.4291035237976,1.52011093234288
Error,VP0272,Congruent,OddsRatio,0.0133896180342859,0.107486926553078,0.283605684898201,1.05828747502439,0.774681790126189,1.3279092128482,2.88143223693533
Error,VP0273,Congruent,OddsRatio,0.0893499879218303,0.0913133992565221,0.586025892038505,0.706056834892428,0.120030942853923,1.7968333974975,2.02598668733133
Error,VP0274,Congruent,OddsRatio,0.114432027916664,0.102631915931546,0.653237696959351,0.745506683439959,0.0922689864806084,1.92175282057808,2.10750900441011
Error,VP0275,Congruent,OddsRatio,0.0737534334726715,0.0514975132140892,1.22141277384603,1.7708053995012,0.549392625655175,3.39197644575012,5.8755836483812
Error,VP0276,Congruent,OddsRatio,0.117769808005786,0.126148971404332,0.846281199959387,1.34945945550795,0.503178255548558,2.33096233112471,3.85534098401872
Error,VP0277,Congruent,OddsRatio,0.102464794645704,0.114753954901544,0.837695315692578,0.96065730838324,0.122961992690662,2.31103462920862,2.61341372773057
Error,VP0278,Congruent,OddsRatio,0.105057099519912,0.0462421739481769,0.790669739986555,1.48298634020825,0.692316600221698,2.20487262322772,4.40608411939761
Error,VP0279,Congruent,OddsRatio,0.0147439557287829,0.115106510548905,0.791752807421932,0.882981869313283,0.091229061891351,2.20726194262855,2.41809942324179
Error,VP0280,Congruent,OddsRatio,0.0445508558699187,0.065045711100414,0.727348282757984,1.15393137869896,0.426583095940978,2.06958536977675,3.17063340013863
Error,VP0281,Congruent,OddsRatio,0.118741358491633,0.115166427709788,1.00667796963848,1.53971985518251,0.533041885544029,2.73649517839153,4.66328369322204
Error,VP0282,Congruent,OddsRatio,0.0850563500453375,0.0754868256462583,1.4874268550475,1.48836037593699,0.000933520889492501,4.42569290564515,4.4298263114332
Error,VP0283,Congruent,OddsRatio,0.0899376768720903,0.121802254918803,0.253640822948268,0.420592393513894,0.166951570565626,1.28870884648685,1.52286342287636
Error,VP0284,Congruent,OddsRatio,0.116863948941355,0.108697928428024,0.410355345089035,0.471373414172262,0.0610180690832268,1.50735332055717,1.60219315761664
Error,VP0285,Congruent,OddsRatio,0.0462407568525805,0.116650049279602,0.952556353883599,0.990071789449965,0.0375154355663658,2.59232810418465,2.69142768152687
Error,VP0286,Congruent,OddsRatio,0.0701659085409756,0.0505427141958944,1.04135087455871,1.93865545897263,0.897304584413919,2.83304151426554,6.94940093162213
Error,VP0287,Congruent,OddsRatio,0.118150277686197,0.0143925088783547,0.393285333500343,1.02792310780819,0.634637774307849,1.48184114793449,2.79525435993051
Error,VP0288,Congruent,OddsRatio,0.120009959841037,0.121790197718804,1.43644869432875,3.08225089152348,1.64580219719473,4.20573341975332,21.8074333607051
Error,VP0289,Congruent,OddsRatio,0.0916787984115763,0.0972375025554109,0.834895411702641,1.44447759833166,0.609582186629015,2.30457300431538,4.23963677089153
Error,VP0290,Congruent,OddsRatio,0.100705010994559,0.101413772661853,0.93579464075299,1.04524161801319,0.109446977260198,2.54923838179613,2.8440856229582
Error,VP0291,Congruent,OddsRatio,0.100720943582484,0.122623694315086,0.406038024693232,0.587834784530454,0.181796759837222,1.50085962109968,1.80008661741498
Error,VP0292,Congruent,OddsRatio,0.00710894834227431,0.11178912447675,0.272368577354708,0.617762150962082,0.345393573607375,1.31307088032382,1.85477269277246
Error,VP0293,Congruent,OddsRatio,0.0598978304028005,0.0279605623950677,0.457594606152509,1.32889799215171,0.871303385999202,1.58026824216717,3.77687894312764
Error,VP0294,Congruent,OddsRatio,0.114711733334231,0.115623488524271,1.43731262300234,2.27933448251515,0.842021859512812,4.20936844342262,9.77017602240436
Error,VP0295,Congruent,OddsRatio,0.0982613619993313,0.118883847659365,0.960071985162321,1.07053531805737,0.110463332895047,2.61188448358458,2.91694057306544
Error,VP0296,Congruent,OddsRatio,0.111033758884474,0.120349462451893,0.620011672659948,1.05374403393158,0.433732361271627,1.85894974060788,2.86837031481035
Error,VP0297,Congruent,OddsRatio,0.100357179128463,0.122081528719043,0.822667572631994,0.773723416984153,-0.048944155647841,2.27656464632252,2.16782295405531
Error,VP0298,Congruent,OddsRatio,0.114005672325202,0.113726831071096,1.71385912756257,1.2560677263159,-0.457791401246676,5.55033966930721,3.51158578593575
Error,VP0299,Congruent,OddsRatio,0.072172577291057,0.0168358878662536,0.466282824409202,0.91083891807966,0.444556093670458,1.59405777404861,2.48640755093095
Error,VP0300,Congruent,OddsRatio,0.121009063259202,0.0350058020127321,0.432396572863334,0.601176485006819,0.168779912143486,1.54094609140853,1.82426375734726
Error,VP0301,Congruent,OddsRatio,0.11006099120917,0.100532264212608,0.63918306151275,0.994728340603933,0.355545279091183,1.89493220375677,2.70398967729208
Error,VP0302,Congruent,OddsRatio,0.0893777090433501,0.11707892333351,0.649368173759611,0.895310154394166,0.245941980634555,1.91433092231924,2.44809495913523
Error,VP0303,Congruent,OddsRatio,0.0209888631483125,0.021893837166228,1.49938080029034,1.69704457153222,0.19766377124188,4.47891486874797,5.45779341449479
Error,VP0304,Congruent,OddsRatio,0.119179254084659,0.118116973141637,1.22906126387925,1.48710689174293,0.258045627863673,3.41801941151237,4.42427707283739
Error,VP0305,Congruent,OddsRatio,0.0748463361104515,0.125722737539471,0.800359609306606,1.06679105672129,0.266431447414686,2.22634139764204,2.9060392067762
Error,VP0306,Congruent,OddsRatio,0.0911579920144289,0.122254680939402,0.235030986704454,0.551351883183835,0.316320896479381,1.26494796469434,1.73559775802588
Error,VP0307,Congruent,OddsRatio,0.0346338941451465,0.0313370838087562,0.93750174237128,1.24309182864187,0.305590086270585,2.55359390736774,3.46631416328698
Error,VP0308,Congruent,OddsRatio,0.111878789468566,0.117755365964966,0.77824011050889,0.867065977432701,0.088825866923811,2.17763649164207,2.3799178670206
Error,VP0309,Congruent,OddsRatio,0.109879740254888,0.126947753530951,0.955202017819797,1.18262177122827,0.22741975340847,2.59919561371606,3.26291762209242
Error,VP0310,Congruent,OddsRatio,0.104398893022881,0.0726817861347635,1.3649091657262,1.82264355583535,0.457734390109149,3.91536738628647,6.18819568698872
Error,VP0311,Congruent,OddsRatio,0.103990665158646,0.118511434080634,0.986225183390014,1.27682750608819,0.290602322698177,2.68109470568182,3.58524748839345
Error,VP0312,Congruent,OddsRatio,0.101784095083669,0.0794564948516658,0.358517258739034,0.552961891245773,0.194444632506739,1.43120573272124,1.73839433506027
Error,VP0313,Congruent,OddsRatio,0.117586747023605,0.12919898467069,0.807198398622173,1.01555680580596,0.208358407183783,2.24161905821256,2.76090025476253
Error,VP0314,Congruent,OddsRatio,0.112924999627019,0.123190105740957,0.50497522761575,0.81678091274379,0.311805685128039,1.65694447348726,2.26320265188028
Error,VP0315,Congruent,OddsRatio,0.00979620245077129,0.126065809705765,0.149771765440801,0.561329273626712,0.411557508185911,1.16156910226029,1.75300117045678
Error,VP0316,Congruent,OddsRatio,0.083003436929591,0.0947149392366096,0.974041546723481,1.27246235795584,0.298420811232361,2.64862740841811,3.56963145995049
Error,VP0317,Congruent,OddsRatio,0.0863539464561965,0.0967829056472011,0.385488549213552,0.675832604390457,0.290344055176905,1.47033247577469,1.96566891940098
Error,VP0318,Congruent,OddsRatio,0.0222650129274599,0.0212952630694402,0.788065141382854,1.12536701216379,0.33730187078094,2.19913728743807,3.0813475334435
Error,VP0319,Congruent,OddsRatio,0.116643359803842,0.111431218396404,0.289986564187737,0.632348298191554,0.342361734003817,1.33640953215727,1.88202494989277
Error,VP0320,Congruent,OddsRatio,0.1112598673498,0.119499288191651,1.18329740382169,1.09521672051348,-0.0880806833082115,3.26512290048266,2.98983057080211
Error,VP0321,Congruent,OddsRatio,0.103009131013015,0.0226162184822334,0.000279122245596092,0.772638123056591,0.772359000810995,1.00027916120383,2.16547150520463
Error,VP0322,Congruent,OddsRatio,0.0567760900054527,0.118618659715039,0.786558318289121,0.972766106982817,0.186207788693696,2.19582607192158,2.64525139717032
Error,VP0323,Congruent,OddsRatio,0.122355469137771,0.123564556149717,0.714896460747485,0.80224617516615,0.0873497144186651,2.04397503965432,2.23054550172723
Error,VP0324,Congruent,OddsRatio,0.0694235593626601,0.1182329704431,1.35607705170618,1.50402467928034,0.147947627574159,3.8809386780431,4.49976277752124
